step,t,px_actual,py_actual,pz_actual,px_ref,py_ref,pz_ref,pos_err,rot_err_deg,xerr_norm,grip_actual,grip_ref
489,4.890,0.313268,-0.954945,0.194362,0.313415,-0.949616,0.193000,0.005502,1.2823,0.023047,1,1
490,4.900,0.305562,-0.957439,0.194360,0.305750,-0.952112,0.193000,0.005501,1.2812,0.023028,1,1
491,4.910,0.297920,-0.959842,0.194359,0.298152,-0.954518,0.193000,0.005499,1.2801,0.023009,1,1
492,4.920,0.290349,-0.962159,0.194358,0.290622,-0.956838,0.193000,0.005498,1.2790,0.022990,1,1
493,4.930,0.282850,-0.964388,0.194357,0.283164,-0.959072,0.193000,0.005496,1.2779,0.022972,1,1
494,4.940,0.275424,-0.966535,0.194356,0.275778,-0.961221,0.193000,0.005495,1.2769,0.022953,1,1
495,4.950,0.268074,-0.968598,0.194355,0.268468,-0.963288,0.193000,0.005494,1.2757,0.022933,1,1
496,4.960,0.260803,-0.970580,0.194353,0.261236,-0.965275,0.193000,0.005492,1.2746,0.022914,1,1
497,4.970,0.253612,-0.972483,0.194352,0.254084,-0.967182,0.193000,0.005490,1.2735,0.022895,1,1
498,4.980,0.246503,-0.974308,0.194351,0.247013,-0.969012,0.193000,0.005489,1.2724,0.022876,1,1
499,4.990,0.239478,-0.976057,0.194350,0.240026,-0.970766,0.193000,0.005488,1.2713,0.022857,1,1
500,5.000,0.232540,-0.977733,0.194349,0.233125,-0.972447,0.193000,0.005486,1.2702,0.022837,1,1
501,5.010,0.225690,-0.979336,0.194348,0.226311,-0.974055,0.193000,0.005485,1.2690,0.022818,1,1
502,5.020,0.218928,-0.980869,0.194346,0.219586,-0.975593,0.193000,0.005484,1.2679,0.022799,1,1
503,5.030,0.212260,-0.982333,0.194345,0.212952,-0.977063,0.193000,0.005483,1.2668,0.022779,1,1
504,5.040,0.205683,-0.983730,0.194344,0.206411,-0.978465,0.193000,0.005482,1.2656,0.022760,1,1
505,5.050,0.199203,-0.985062,0.194343,0.199964,-0.979803,0.193000,0.005480,1.2645,0.022740,1,1
506,5.060,0.192817,-0.986331,0.194342,0.193612,-0.981078,0.193000,0.005480,1.2633,0.022720,1,1
507,5.070,0.186530,-0.987538,0.194340,0.187357,-0.982292,0.193000,0.005478,1.2622,0.022700,1,1
508,5.080,0.180340,-0.988687,0.194339,0.181201,-0.983446,0.193000,0.005477,1.2611,0.022682,1,1
509,5.090,0.174253,-0.989777,0.194338,0.175144,-0.984543,0.193000,0.005475,1.2600,0.022662,1,1
510,5.100,0.168266,-0.990811,0.194337,0.169188,-0.985584,0.193000,0.005474,1.2588,0.022641,1,1
511,5.110,0.162381,-0.991792,0.194336,0.163334,-0.986571,0.193000,0.005473,1.2577,0.022622,1,1
512,5.120,0.156600,-0.992721,0.194335,0.157583,-0.987506,0.193000,0.005472,1.2565,0.022602,1,1
513,5.130,0.150924,-0.993598,0.194333,0.151936,-0.988390,0.193000,0.005470,1.2553,0.022582,1,1
514,5.140,0.145354,-0.994428,0.194332,0.146394,-0.989226,0.193000,0.005470,1.2542,0.022562,1,1
515,5.150,0.139890,-0.995210,0.194331,0.140958,-0.990016,0.193000,0.005468,1.2530,0.022542,1,1
516,5.160,0.134533,-0.995948,0.194330,0.135629,-0.990760,0.193000,0.005467,1.2518,0.022522,1,1
517,5.170,0.129284,-0.996642,0.194329,0.130407,-0.991461,0.193000,0.005466,1.2507,0.022502,1,1
518,5.180,0.124145,-0.997294,0.194328,0.125293,-0.992120,0.193000,0.005464,1.2495,0.022482,1,1
519,5.190,0.119114,-0.997907,0.194326,0.120288,-0.992739,0.193000,0.005463,1.2484,0.022463,1,1
520,5.200,0.114194,-0.998480,0.194325,0.115392,-0.993320,0.193000,0.005461,1.2472,0.022443,1,1
521,5.210,0.109382,-0.999018,0.194324,0.110605,-0.993864,0.193000,0.005460,1.2460,0.022422,1,1
522,5.220,0.104683,-0.999521,0.194323,0.105929,-0.994374,0.193000,0.005458,1.2449,0.022403,1,1
523,5.230,0.100093,-0.999990,0.194322,0.101363,-0.994850,0.193000,0.005457,1.2437,0.022382,1,1
524,5.240,0.095616,-1.000427,0.194321,0.096907,-0.995293,0.193000,0.005456,1.2425,0.022362,1,1
525,5.250,0.091249,-1.000834,0.194319,0.092562,-0.995707,0.193000,0.005454,1.2413,0.022341,1,1
526,5.260,0.086994,-1.001212,0.194318,0.088328,-0.996091,0.193000,0.005453,1.2402,0.022322,1,1
527,5.270,0.082850,-1.001562,0.194317,0.084205,-0.996448,0.193000,0.005451,1.2390,0.022301,1,1
528,5.280,0.078818,-1.001886,0.194316,0.080192,-0.996779,0.193000,0.005449,1.2378,0.022280,1,1
529,5.290,0.074897,-1.002186,0.194314,0.076291,-0.997086,0.193000,0.005448,1.2366,0.022259,1,1
530,5.300,0.071087,-1.002462,0.194313,0.072500,-0.997368,0.193000,0.005447,1.2354,0.022240,1,1
531,5.310,0.067388,-1.002717,0.194312,0.068819,-0.997629,0.193000,0.005445,1.2342,0.022219,1,1
532,5.320,0.063800,-1.002950,0.194311,0.065248,-0.997869,0.193000,0.005443,1.2331,0.022199,1,1
533,5.330,0.060322,-1.003164,0.194310,0.061787,-0.998089,0.193000,0.005442,1.2319,0.022178,1,1
534,5.340,0.056953,-1.003359,0.194309,0.058435,-0.998291,0.193000,0.005440,1.2307,0.022159,1,1
535,5.350,0.053695,-1.003538,0.194308,0.055192,-0.998476,0.193000,0.005439,1.2295,0.022138,1,1
536,5.360,0.050544,-1.003700,0.194306,0.052057,-0.998644,0.193000,0.005436,1.2284,0.022118,1,1
537,5.370,0.047502,-1.003847,0.194305,0.049029,-0.998797,0.193000,0.005435,1.2271,0.022096,1,1
538,5.380,0.044567,-1.003981,0.194304,0.046108,-0.998936,0.193000,0.005433,1.2260,0.022076,1,1
539,5.390,0.041739,-1.004100,0.194303,0.043293,-0.999062,0.193000,0.005431,1.2248,0.022055,1,1
540,5.400,0.039015,-1.004208,0.194302,0.040583,-0.999176,0.193000,0.005429,1.2236,0.022035,1,1
541,5.410,0.036397,-1.004305,0.194301,0.037978,-0.999279,0.193000,0.005427,1.2224,0.022015,1,1
542,5.420,0.033884,-1.004391,0.194299,0.035475,-0.999371,0.193000,0.005425,1.2212,0.021994,1,1
543,5.430,0.031472,-1.004469,0.194298,0.033075,-0.999453,0.193000,0.005423,1.2200,0.021973,1,1
544,5.440,0.029161,-1.004536,0.194297,0.030776,-0.999526,0.193000,0.005421,1.2188,0.021952,1,1
545,5.450,0.026951,-1.004597,0.194296,0.028576,-0.999592,0.193000,0.005420,1.2176,0.021932,1,1
546,5.460,0.024841,-1.004649,0.194295,0.026476,-0.999649,0.193000,0.005417,1.2165,0.021912,1,1
547,5.470,0.022828,-1.004696,0.194293,0.024472,-0.999701,0.193000,0.005415,1.2153,0.021891,1,1
548,5.480,0.020912,-1.004735,0.194292,0.022565,-0.999745,0.193000,0.005413,1.2140,0.021869,1,1
549,5.490,0.019090,-1.004770,0.194291,0.020751,-0.999785,0.193000,0.005411,1.2129,0.021849,1,1
550,5.500,0.017362,-1.004799,0.194290,0.019031,-0.999819,0.193000,0.005408,1.2117,0.021828,1,1
551,5.510,0.015726,-1.004824,0.194289,0.017402,-0.999849,0.193000,0.005406,1.2105,0.021807,1,1
552,5.520,0.014179,-1.004845,0.194288,0.015862,-0.999874,0.193000,0.005404,1.2093,0.021787,1,1
553,5.530,0.012721,-1.004862,0.194286,0.014411,-0.999896,0.193000,0.005401,1.2081,0.021766,1,1
554,5.540,0.011349,-1.004877,0.194285,0.013045,-0.999915,0.193000,0.005399,1.2069,0.021745,1,1
555,5.550,0.010062,-1.004888,0.194284,0.011763,-0.999931,0.193000,0.005396,1.2057,0.021724,1,1
556,5.560,0.008857,-1.004898,0.194283,0.010564,-0.999944,0.193000,0.005394,1.2044,0.021702,1,1
557,5.570,0.007733,-1.004905,0.194282,0.009444,-0.999955,0.193000,0.005391,1.2033,0.021682,1,1
558,5.580,0.006687,-1.004910,0.194280,0.008403,-0.999965,0.193000,0.005389,1.2021,0.021661,1,1
559,5.590,0.005717,-1.004914,0.194279,0.007438,-0.999972,0.193000,0.005386,1.2009,0.021640,1,1
560,5.600,0.004822,-1.004916,0.194278,0.006546,-0.999979,0.193000,0.005384,1.1997,0.021619,1,1
561,5.610,0.003998,-1.004918,0.194277,0.005725,-0.999984,0.193000,0.005382,1.1985,0.021599,1,1
562,5.620,0.003243,-1.004918,0.194276,0.004973,-0.999988,0.193000,0.005378,1.1973,0.021577,1,1
563,5.630,0.002555,-1.004918,0.194275,0.004288,-0.999991,0.193000,0.005376,1.1961,0.021558,1,1
564,5.640,0.001931,-1.004916,0.194273,0.003666,-0.999993,0.193000,0.005373,1.1949,0.021536,1,1
565,5.650,0.001368,-1.004915,0.194272,0.003105,-0.999995,0.193000,0.005370,1.1937,0.021515,1,1
566,5.660,0.000864,-1.004913,0.194271,0.002603,-0.999997,0.193000,0.005368,1.1925,0.021494,1,1
567,5.670,0.000417,-1.004910,0.194270,0.002157,-0.999998,0.193000,0.005364,1.1913,0.021473,1,1
568,5.680,0.000022,-1.004908,0.194269,0.001763,-0.999998,0.193000,0.005361,1.1901,0.021452,1,1
569,5.690,-0.000323,-1.004906,0.194267,0.001420,-0.999999,0.193000,0.005359,1.1889,0.021431,1,1
570,5.700,-0.000620,-1.004903,0.194266,0.001123,-0.999999,0.193000,0.005356,1.1878,0.021411,1,1
571,5.710,-0.000875,-1.004899,0.194265,0.000869,-1.000000,0.193000,0.005353,1.1866,0.021390,1,1
572,5.720,-0.001088,-1.004897,0.194264,0.000657,-1.000000,0.193000,0.005350,1.1854,0.021369,1,1
573,5.730,-0.001263,-1.004894,0.194263,0.000481,-1.000000,0.193000,0.005347,1.1842,0.021348,1,1
574,5.740,-0.001404,-1.004891,0.194262,0.000340,-1.000000,0.193000,0.005344,1.1830,0.021327,1,1
575,5.750,-0.001516,-1.004888,0.194261,0.000229,-1.000000,0.193000,0.005341,1.1817,0.021306,1,1
576,5.760,-0.001600,-1.004885,0.194259,0.000145,-1.000000,0.193000,0.005338,1.1805,0.021285,1,1
577,5.770,-0.001660,-1.004882,0.194258,0.000084,-1.000000,0.193000,0.005335,1.1793,0.021264,1,1
578,5.780,-0.001700,-1.004880,0.194257,0.000043,-1.000000,0.193000,0.005332,1.1781,0.021243,1,1
579,5.790,-0.001725,-1.004877,0.194256,0.000018,-1.000000,0.193000,0.005329,1.1769,0.021221,1,1
580,5.800,-0.001737,-1.004874,0.194255,0.000005,-1.000000,0.193000,0.005326,1.1757,0.021200,1,1
581,5.810,-0.001741,-1.004871,0.194253,0.000001,-1.000000,0.193000,0.005322,1.1745,0.021179,1,1
582,5.820,-0.001741,-1.004868,0.194252,-0.000000,-1.000000,0.193000,0.005319,1.1734,0.021159,1,1
583,5.830,-0.001740,-1.004865,0.194203,0.000000,-1.000000,0.192952,0.005316,1.1722,0.021138,1,1
584,5.840,-0.001740,-1.004862,0.193885,0.000000,-1.000000,0.192635,0.005313,1.1710,0.021117,1,1
585,5.850,-0.001738,-1.004861,0.193078,0.000000,-1.000000,0.191830,0.005312,1.1698,0.021097,1,1
586,5.860,-0.001736,-1.004867,0.191614,0.000000,-1.000000,0.190369,0.005315,1.1686,0.021078,1,1
587,5.870,-0.001730,-1.004884,0.189370,0.000000,-1.000000,0.188131,0.005328,1.1675,0.021061,1,1
588,5.880,-0.001721,-1.004918,0.186267,0.000000,-1.000000,0.185037,0.005354,1.1662,0.021047,1,1
589,5.890,-0.001708,-1.004973,0.182269,0.000000,-1.000000,0.181051,0.005397,1.1650,0.021038,1,1
590,5.900,-0.001688,-1.005053,0.177375,0.000000,-1.000000,0.176169,0.005462,1.1638,0.021034,1,1
591,5.910,-0.001664,-1.005157,0.171618,0.000000,-1.000000,0.170423,0.005549,1.1627,0.021038,1,1
592,5.920,-0.001634,-1.005285,0.165058,0.000000,-1.000000,0.163869,0.005658,1.1615,0.021046,1,1
593,5.930,-0.001600,-1.005432,0.157781,0.000000,-1.000000,0.156591,0.005787,1.1603,0.021061,1,1
594,5.940,-0.001564,-1.005592,0.149893,0.000000,-1.000000,0.148691,0.005930,1.1592,0.021083,1,1
595,5.950,-0.001525,-1.005759,0.141514,0.000000,-1.000000,0.140291,0.006082,1.1579,0.021105,1,1
596,5.960,-0.001486,-1.005926,0.132777,0.000000,-1.000000,0.131524,0.006237,1.1568,0.021131,1,1
597,5.970,-0.001449,-1.006085,0.123822,0.000000,-1.000000,0.122533,0.006387,1.1555,0.021155,1,1
598,5.980,-0.001416,-1.006231,0.114796,0.000000,-1.000000,0.113467,0.006526,1.1543,0.021177,1,1
599,5.990,-0.001387,-1.006354,0.105845,0.000000,-1.000000,0.104476,0.006646,1.1532,0.021196,1,1
600,6.000,-0.001363,-1.006454,0.097115,0.000000,-1.000000,0.095709,0.006745,1.1520,0.021207,1,1
601,6.010,-0.001347,-1.006524,0.088746,0.000000,-1.000000,0.087309,0.006815,1.1508,0.021210,1,1
602,6.020,-0.001336,-1.006565,0.080871,0.000000,-1.000000,0.079409,0.006857,1.1496,0.021204,1,1
603,6.030,-0.001332,-1.006575,0.073609,0.000000,-1.000000,0.072131,0.006870,1.1485,0.021189,1,1
604,6.040,-0.001335,-1.006557,0.067064,0.000000,-1.000000,0.065577,0.006854,1.1473,0.021164,1,1
605,6.050,-0.001344,-1.006512,0.061320,0.000000,-1.000000,0.059831,0.006814,1.1461,0.021132,1,1
606,6.060,-0.001358,-1.006443,0.056437,0.000000,-1.000000,0.054949,0.006750,1.1449,0.021092,1,1
607,6.070,-0.001375,-1.006357,0.052447,0.000000,-1.000000,0.050963,0.006671,1.1437,0.021047,1,1
608,6.080,-0.001396,-1.006257,0.049348,0.000000,-1.000000,0.047869,0.006579,1.1425,0.020998,1,1
609,6.090,-0.001419,-1.006150,0.047103,0.000000,-1.000000,0.045631,0.006481,1.1414,0.020948,1,1
610,6.100,-0.001442,-1.006040,0.045636,0.000000,-1.000000,0.044170,0.006380,1.1402,0.020898,1,1
611,6.110,-0.001466,-1.005929,0.044825,0.000000,-1.000000,0.043365,0.006279,1.1390,0.020848,1,1
612,6.120,-0.001489,-1.005821,0.044502,0.000000,-1.000000,0.043048,0.006182,1.1378,0.020798,1,1
613,6.130,-0.001510,-1.005717,0.044448,0.000000,-1.000000,0.043000,0.006088,1.1367,0.020752,1,1
614,6.140,-0.001531,-1.005618,0.044443,0.000000,-1.000000,0.043000,0.005999,1.1355,0.020706,0,0
615,6.150,-0.001551,-1.005522,0.044437,0.000000,-1.000000,0.043000,0.005912,1.1343,0.020661,0,0
616,6.160,-0.001570,-1.005430,0.044431,0.000000,-1.000000,0.043000,0.005831,1.1331,0.020618,0,0
617,6.170,-0.001588,-1.005341,0.044426,0.000000,-1.000000,0.043000,0.005752,1.1320,0.020577,0,0
618,6.180,-0.001606,-1.005256,0.044421,0.000000,-1.000000,0.043000,0.005677,1.1308,0.020537,0,0
619,6.190,-0.001623,-1.005174,0.044415,0.000000,-1.000000,0.043000,0.005604,1.1297,0.020497,0,0
620,6.200,-0.001639,-1.005096,0.044410,0.000000,-1.000000,0.043000,0.005535,1.1284,0.020458,0,0
621,6.210,-0.001655,-1.005020,0.044405,0.000000,-1.000000,0.043000,0.005469,1.1273,0.020421,0,0
622,6.220,-0.001668,-1.004948,0.044400,0.000000,-1.000000,0.043000,0.005406,1.1261,0.020383,0,0
623,6.230,-0.001683,-1.004877,0.044395,0.000000,-1.000000,0.043000,0.005345,1.1250,0.020349,0,0
624,6.240,-0.001696,-1.004810,0.044390,0.000000,-1.000000,0.043000,0.005287,1.1238,0.020313,0,0
625,6.250,-0.001710,-1.004746,0.044385,0.000000,-1.000000,0.043000,0.005231,1.1226,0.020280,0,0
626,6.260,-0.001722,-1.004685,0.044380,0.000000,-1.000000,0.043000,0.005178,1.1214,0.020246,0,0
627,6.270,-0.001734,-1.004625,0.044375,0.000000,-1.000000,0.043000,0.005127,1.1203,0.020214,0,0
628,6.280,-0.001745,-1.004568,0.044370,0.000000,-1.000000,0.043000,0.005078,1.1191,0.020181,0,0
629,6.290,-0.001756,-1.004513,0.044366,0.000000,-1.000000,0.043000,0.005031,1.1180,0.020151,0,0
630,6.300,-0.001767,-1.004460,0.044361,0.000000,-1.000000,0.043000,0.004987,1.1168,0.020120,0,0
631,6.310,-0.001776,-1.004409,0.044356,0.000000,-1.000000,0.043000,0.004943,1.1157,0.020090,0,0
632,6.320,-0.001786,-1.004360,0.044352,0.000000,-1.000000,0.043000,0.004901,1.1145,0.020060,0,0
633,6.330,-0.001795,-1.004314,0.044347,0.000000,-1.000000,0.043000,0.004862,1.1133,0.020030,0,0
634,6.340,-0.001804,-1.004267,0.044343,0.000000,-1.000000,0.043000,0.004824,1.1122,0.020002,0,0
635,6.350,-0.001812,-1.004225,0.044338,0.000000,-1.000000,0.043000,0.004787,1.1110,0.019973,0,0
636,6.360,-0.001819,-1.004183,0.044334,0.000000,-1.000000,0.043000,0.004752,1.1098,0.019945,0,0
637,6.370,-0.001827,-1.004143,0.044330,0.000000,-1.000000,0.043000,0.004719,1.1087,0.019918,0,0
638,6.380,-0.001834,-1.004104,0.044326,0.000000,-1.000000,0.043000,0.004686,1.1076,0.019891,0,0
639,6.390,-0.001842,-1.004066,0.044322,0.000000,-1.000000,0.043000,0.004655,1.1064,0.019864,0,0
640,6.400,-0.001848,-1.004031,0.044317,0.000000,-1.000000,0.043000,0.004626,1.1053,0.019837,0,0
641,6.410,-0.001854,-1.003997,0.044313,0.000000,-1.000000,0.043000,0.004597,1.1041,0.019810,0,0
642,6.420,-0.001860,-1.003964,0.044309,0.000000,-1.000000,0.043000,0.004570,1.1029,0.019785,0,0
643,6.430,-0.001866,-1.003932,0.044305,0.000000,-1.000000,0.043000,0.004544,1.1018,0.019759,0,0
644,6.440,-0.001871,-1.003902,0.044302,0.000000,-1.000000,0.043000,0.004519,1.1007,0.019735,0,0
645,6.450,-0.001876,-1.003872,0.044298,0.000000,-1.000000,0.043000,0.004494,1.0995,0.019710,0,0
646,6.460,-0.001881,-1.003844,0.044294,0.000000,-1.000000,0.043000,0.004471,1.0983,0.019684,0,0
647,6.470,-0.001886,-1.003817,0.044290,0.000000,-1.000000,0.043000,0.004448,1.0972,0.019660,0,0
648,6.480,-0.001890,-1.003791,0.044286,0.000000,-1.000000,0.043000,0.004427,1.0960,0.019635,0,0
649,6.490,-0.001894,-1.003765,0.044283,0.000000,-1.000000,0.043000,0.004406,1.0949,0.019611,0,0
650,6.500,-0.001899,-1.003742,0.044279,0.000000,-1.000000,0.043000,0.004386,1.0937,0.019587,0,0
651,6.510,-0.001902,-1.003718,0.044276,0.000000,-1.000000,0.043000,0.004367,1.0927,0.019564,0,0
652,6.520,-0.001906,-1.003695,0.044272,0.000000,-1.000000,0.043000,0.004348,1.0915,0.019539,0,0
653,6.530,-0.001909,-1.003674,0.044268,0.000000,-1.000000,0.043000,0.004330,1.0904,0.019517,0,0
654,6.540,-0.001912,-1.003653,0.044265,0.000000,-1.000000,0.043000,0.004313,1.0893,0.019495,0,0
655,6.550,-0.001915,-1.003633,0.044262,0.000000,-1.000000,0.043000,0.004296,1.0881,0.019470,0,0
656,6.560,-0.001919,-1.003614,0.044258,0.000000,-1.000000,0.043000,0.004281,1.0869,0.019447,0,0
657,6.570,-0.001922,-1.003595,0.044255,0.000000,-1.000000,0.043000,0.004265,1.0858,0.019426,0,0
658,6.580,-0.001924,-1.003577,0.044252,0.000000,-1.000000,0.043000,0.004250,1.0847,0.019403,0,0
659,6.590,-0.001926,-1.003560,0.044248,0.000000,-1.000000,0.043000,0.004236,1.0835,0.019380,0,0
660,6.600,-0.001929,-1.003544,0.044245,0.000000,-1.000000,0.043000,0.004222,1.0824,0.019358,0,0
661,6.610,-0.001931,-1.003528,0.044242,0.000000,-1.000000,0.043000,0.004209,1.0813,0.019335,0,0
662,6.620,-0.001933,-1.003512,0.044239,0.000000,-1.000000,0.043000,0.004196,1.0802,0.019314,0,0
663,6.630,-0.001934,-1.003497,0.044236,0.000000,-1.000000,0.043000,0.004184,1.0790,0.019292,0,0
664,6.640,-0.001936,-1.003483,0.044233,0.000000,-1.000000,0.043000,0.004171,1.0779,0.019270,0,0
665,6.650,-0.001939,-1.003470,0.044230,0.000000,-1.000000,0.043000,0.004161,1.0767,0.019248,0,0
666,6.660,-0.001940,-1.003456,0.044227,0.000000,-1.000000,0.043000,0.004149,1.0757,0.019228,0,0
667,6.670,-0.001942,-1.003443,0.044224,0.000000,-1.000000,0.043000,0.004138,1.0746,0.019206,0,0
668,6.680,-0.001943,-1.003431,0.044221,0.000000,-1.000000,0.043000,0.004128,1.0734,0.019184,0,0
669,6.690,-0.001944,-1.003420,0.044218,0.000000,-1.000000,0.043000,0.004118,1.0723,0.019162,0,0
670,6.700,-0.001945,-1.003408,0.044215,0.000000,-1.000000,0.043000,0.004108,1.0712,0.019141,0,0
671,6.710,-0.001946,-1.003397,0.044212,0.000000,-1.000000,0.043000,0.004099,1.0700,0.019120,0,0
672,6.720,-0.001947,-1.003386,0.044210,0.000000,-1.000000,0.043000,0.004089,1.0689,0.019099,0,0
673,6.730,-0.001948,-1.003377,0.044207,0.000000,-1.000000,0.043000,0.004081,1.0677,0.019077,0,0
674,6.740,-0.001949,-1.003366,0.044204,0.000000,-1.000000,0.043000,0.004072,1.0666,0.019057,0,0
675,6.750,-0.001950,-1.003357,0.044202,0.000000,-1.000000,0.043000,0.004064,1.0656,0.019036,0,0
676,6.760,-0.001950,-1.003348,0.044247,0.000000,-1.000000,0.043048,0.004055,1.0644,0.019015,0,0
677,6.770,-0.001951,-1.003339,0.044561,0.000000,-1.000000,0.043365,0.004048,1.0633,0.018995,0,0
678,6.780,-0.001951,-1.003332,0.045364,0.000000,-1.000000,0.044170,0.004042,1.0622,0.018974,0,0
679,6.790,-0.001950,-1.003329,0.046823,0.000000,-1.000000,0.045631,0.004038,1.0611,0.018955,0,0
680,6.800,-0.001948,-1.003334,0.049059,0.000000,-1.000000,0.047869,0.004040,1.0599,0.018936,0,0
681,6.810,-0.001943,-1.003348,0.052152,0.000000,-1.000000,0.050963,0.004050,1.0589,0.018920,0,0
682,6.820,-0.001935,-1.003378,0.056139,0.000000,-1.000000,0.054949,0.004071,1.0577,0.018904,0,0
683,6.830,-0.001923,-1.003428,0.061023,0.000000,-1.000000,0.059831,0.004108,1.0566,0.018894,0,0
684,6.840,-0.001906,-1.003498,0.066776,0.000000,-1.000000,0.065577,0.004160,1.0555,0.018886,0,0
685,6.850,-0.001884,-1.003593,0.073341,0.000000,-1.000000,0.072131,0.004233,1.0544,0.018884,0,0
686,6.860,-0.001856,-1.003711,0.080635,0.000000,-1.000000,0.079409,0.004326,1.0534,0.018887,0,0
687,6.870,-0.001824,-1.003852,0.088556,0.000000,-1.000000,0.087309,0.004440,1.0522,0.018894,0,0
688,6.880,-0.001786,-1.004013,0.096983,0.000000,-1.000000,0.095709,0.004574,1.0511,0.018907,0,0
689,6.890,-0.001745,-1.004191,0.105781,0.000000,-1.000000,0.104476,0.004723,1.0500,0.018925,0,0
690,6.900,-0.001701,-1.004381,0.114805,0.000000,-1.000000,0.113467,0.004886,1.0489,0.018948,0,0
691,6.910,-0.001657,-1.004578,0.123903,0.000000,-1.000000,0.122533,0.005057,1.0479,0.018975,0,0
692,6.920,-0.001611,-1.004773,0.132922,0.000000,-1.000000,0.131524,0.005228,1.0467,0.019002,0,0
693,6.930,-0.001569,-1.004960,0.141711,0.000000,-1.000000,0.140291,0.005393,1.0456,0.019030,0,0
694,6.940,-0.001529,-1.005133,0.150125,0.000000,-1.000000,0.148691,0.005544,1.0445,0.019055,0,0
695,6.950,-0.001493,-1.005284,0.158029,0.000000,-1.000000,0.156591,0.005677,1.0435,0.019077,0,0
696,6.960,-0.001464,-1.005412,0.165302,0.000000,-1.000000,0.163869,0.005787,1.0424,0.019091,0,0
697,6.970,-0.001442,-1.005509,0.171845,0.000000,-1.000000,0.170423,0.005870,1.0413,0.019098,0,0
698,6.980,-0.001425,-1.005577,0.177576,0.000000,-1.000000,0.176169,0.005925,1.0402,0.019097,0,0
699,6.990,-0.001415,-1.005614,0.182440,0.000000,-1.000000,0.181051,0.005954,1.0390,0.019087,0,0
700,7.000,-0.001411,-1.005624,0.186411,0.000000,-1.000000,0.185037,0.005959,1.0379,0.019070,0,0
701,7.010,-0.001413,-1.005613,0.189491,0.000000,-1.000000,0.188131,0.005945,1.0369,0.019049,0,0
702,7.020,-0.001418,-1.005584,0.191718,0.000000,-1.000000,0.190369,0.005917,1.0358,0.019022,0,0
703,7.030,-0.001425,-1.005545,0.193171,0.000000,-1.000000,0.191830,0.005880,1.0347,0.018993,0,0
704,7.040,-0.001433,-1.005502,0.193970,0.000000,-1.000000,0.192635,0.005840,1.0336,0.018961,0,0
705,7.050,-0.001442,-1.005459,0.194280,0.000000,-1.000000,0.192952,0.005800,1.0325,0.018931,0,0
706,7.060,-0.001450,-1.005416,0.194322,0.000000,-1.000000,0.193000,0.005760,1.0314,0.018901,0,0
