step,t,px_actual,py_actual,pz_actual,px_ref,py_ref,pz_ref,pos_err,rot_err_deg,xerr_norm,grip_actual,grip_ref
0,0.000,0.386814,0.000000,0.570194,0.386814,0.000000,0.570194,0.000000,0.0000,0.000000,0,0
1,0.010,0.386815,0.000000,0.570194,0.386815,0.000000,0.570194,0.000001,0.0000,0.000001,0,0
2,0.020,0.386825,0.000000,0.570198,0.386825,0.000000,0.570198,0.000000,0.0000,0.000001,0,0
3,0.030,0.386852,0.000000,0.570206,0.386852,0.000000,0.570206,0.000000,0.0000,0.000001,0,0
4,0.040,0.386903,0.000000,0.570223,0.386903,0.000000,0.570224,0.000000,0.0000,0.000000,0,0
5,0.050,0.386988,0.000000,0.570250,0.386987,0.000000,0.570251,0.000001,0.0000,0.000001,0,0
6,0.060,0.387112,0.000000,0.570290,0.387111,0.000000,0.570292,0.000002,0.0000,0.000002,0,0
7,0.070,0.387283,0.000000,0.570343,0.387282,0.000000,0.570349,0.000005,0.0000,0.000005,0,0
8,0.080,0.387509,0.000000,0.570412,0.387507,0.000000,0.570423,0.000011,0.0000,0.000011,0,0
9,0.090,0.387795,0.000000,0.570495,0.387792,0.000000,0.570516,0.000021,0.0000,0.000021,0,0
10,0.100,0.388149,0.000000,0.570592,0.388145,0.000000,0.570632,0.000040,0.0000,0.000040,0,0
11,0.110,0.388578,0.000000,0.570694,0.388570,0.000000,0.570771,0.000077,0.0000,0.000077,0,0
12,0.120,0.389090,0.000000,0.570773,0.389074,0.000000,0.570935,0.000163,0.0000,0.000163,0,0
13,0.130,0.389701,0.000000,0.570681,0.389662,0.000000,0.571126,0.000446,0.0000,0.000446,0,0
14,0.140,0.390409,0.000000,0.570454,0.390340,0.000000,0.571344,0.000893,0.0000,0.000893,0,0
15,0.150,0.391207,0.000000,0.570305,0.391112,0.000000,0.571592,0.001291,0.0000,0.001291,0,0
16,0.160,0.392134,0.000000,0.569450,0.391985,0.000000,0.571871,0.002425,0.0000,0.002425,0,0
17,0.170,0.393116,0.000000,0.569565,0.392962,0.000000,0.572180,0.002620,0.0000,0.002620,0,0
18,0.180,0.394235,0.000000,0.568893,0.394048,0.000000,0.572521,0.003633,0.0001,0.003633,0,0
19,0.190,0.395440,0.000000,0.568730,0.395247,0.000000,0.572895,0.004169,0.0000,0.004169,0,0
20,0.200,0.396550,0.000000,0.557773,0.396564,0.000000,0.573300,0.015527,0.0000,0.015527,0,0
21,0.210,0.397941,0.000000,0.558180,0.398001,0.000000,0.573739,0.015559,0.0000,0.015559,0,0
22,0.220,0.399450,0.000000,0.558610,0.399564,0.000000,0.574210,0.015600,0.0000,0.015600,0,0
23,0.230,0.401084,0.000000,0.559058,0.401255,0.000000,0.574712,0.015655,0.0000,0.015655,0,0
24,0.240,0.402843,0.000000,0.559517,0.403077,0.000000,0.575247,0.015732,0.0000,0.015732,0,0
25,0.250,0.404732,0.000000,0.559972,0.405034,0.000000,0.575811,0.015842,0.0000,0.015842,0,0
26,0.260,0.406749,0.000000,0.560398,0.407129,0.000000,0.576406,0.016012,0.0000,0.016012,0,0
27,0.270,0.408892,0.000000,0.560716,0.409364,0.000000,0.577028,0.016319,0.0001,0.016319,0,0
28,0.280,0.411142,0.000000,0.560568,0.411742,0.000000,0.577678,0.017121,0.0000,0.017121,0,0
29,0.290,0.414028,0.000000,0.553874,0.414265,0.000000,0.578353,0.024479,0.0000,0.024479,0,0
30,0.300,0.416581,0.000000,0.554401,0.416935,0.000000,0.579050,0.024652,0.0000,0.024652,0,0
31,0.310,0.419284,0.000000,0.554821,0.419755,0.000000,0.579769,0.024952,0.0000,0.024952,0,0
32,0.320,0.422160,0.000000,0.554828,0.422726,0.000000,0.580506,0.025684,0.0000,0.025684,0,0
33,0.330,0.425448,0.000000,0.548304,0.425850,0.000000,0.581259,0.032957,0.0000,0.032957,0,0
34,0.340,0.428516,0.000000,0.548856,0.429128,0.000000,0.582024,0.033174,0.0000,0.033174,0,0
35,0.350,0.431730,0.000000,0.549270,0.432562,0.000000,0.582800,0.033540,0.0001,0.033540,0,0
36,0.360,0.435085,0.000000,0.549219,0.436152,0.000000,0.583582,0.034380,0.0001,0.034380,0,0
37,0.370,0.438403,0.000000,0.541175,0.439899,0.000000,0.584368,0.043219,0.0000,0.043219,0,0
38,0.380,0.441948,0.000000,0.541689,0.443804,0.000000,0.585152,0.043503,0.0000,0.043503,0,0
39,0.390,0.445622,0.000000,0.541994,0.447867,0.000000,0.585932,0.043995,0.0000,0.043995,0,0
40,0.400,0.449390,0.000000,0.541545,0.452089,0.000000,0.586703,0.045239,0.0000,0.045239,0,0
41,0.410,0.457550,0.000000,0.516509,0.456469,0.000000,0.587462,0.070961,0.0000,0.070961,0,0
42,0.420,0.461429,0.000000,0.517179,0.461008,0.000000,0.588202,0.071025,0.0000,0.071025,0,0
43,0.430,0.465446,0.000000,0.517818,0.465704,0.000000,0.588921,0.071103,0.0001,0.071103,0,0
44,0.440,0.469600,0.000000,0.518418,0.470557,0.000000,0.589613,0.071202,0.0001,0.071202,0,0
45,0.450,0.473891,0.000000,0.518963,0.475566,0.000000,0.590273,0.071330,0.0000,0.071330,0,0
46,0.460,0.478322,0.000000,0.519431,0.480730,0.000000,0.590897,0.071506,0.0000,0.071506,0,0
47,0.470,0.482892,0.000000,0.519779,0.486047,0.000000,0.591478,0.071769,0.0000,0.071769,0,0
48,0.480,0.487612,0.000000,0.519886,0.491516,0.000000,0.592013,0.072233,0.0000,0.072233,0,0
49,0.490,0.492537,0.000000,0.519158,0.497134,0.000000,0.592495,0.073481,0.0000,0.073481,0,0
50,0.500,0.497529,0.000000,0.516403,0.502900,0.000000,0.592919,0.076704,0.0000,0.076704,0,0
51,0.510,0.502499,0.000000,0.515485,0.508811,0.000000,0.593280,0.078051,0.0000,0.078051,0,0
52,0.520,0.507532,0.000000,0.512804,0.514864,0.000000,0.593573,0.081101,0.0387,0.081104,0,0
53,0.530,0.512642,0.000000,0.510044,0.521057,0.000000,0.593791,0.084169,0.0780,0.084180,0,0
54,0.540,0.517826,0.000000,0.507205,0.527385,0.000000,0.593930,0.087250,0.1177,0.087274,0,0
55,0.550,0.523076,0.000000,0.504288,0.533846,0.000000,0.593984,0.090340,0.1578,0.090382,0,0
56,0.560,0.528390,0.000000,0.501293,0.540436,0.000000,0.593948,0.093434,0.1983,0.093498,0,0
57,0.570,0.533762,0.000000,0.498221,0.547150,0.000000,0.593816,0.096527,0.2391,0.096618,0,0
58,0.580,0.539187,0.000000,0.495073,0.553984,0.000000,0.593583,0.099616,0.2801,0.099736,0,0
59,0.590,0.544660,0.000000,0.491848,0.560934,0.000000,0.593245,0.102694,0.3213,0.102847,0,0
60,0.600,0.550177,0.000000,0.488549,0.567995,0.000000,0.592795,0.105758,0.3626,0.105947,0,0
61,0.610,0.555731,0.000000,0.485176,0.575162,0.000000,0.592229,0.108803,0.4041,0.109031,0,0
62,0.620,0.561318,0.000000,0.481730,0.582429,0.000000,0.591543,0.111824,0.4454,0.112094,0,0
63,0.630,0.566767,0.000000,0.478982,0.589791,0.000000,0.590732,0.114097,0.4454,0.114362,0,0
64,0.640,0.571499,0.000000,0.468590,0.597242,0.000000,0.589791,0.123905,0.4454,0.124149,0,0
65,0.650,0.577068,0.000000,0.467566,0.604775,0.000000,0.588716,0.124278,0.4454,0.124522,0,0
66,0.660,0.582645,0.000000,0.466187,0.612386,0.000000,0.587504,0.124910,0.4454,0.125152,0,0
67,0.670,0.588106,0.000000,0.463785,0.620067,0.000000,0.586151,0.126471,0.4454,0.126710,0,0
68,0.680,0.593649,0.000000,0.461484,0.627811,0.000000,0.584652,0.127818,0.4454,0.128055,0,0
69,0.690,0.599377,0.000000,0.461484,0.635612,0.000000,0.583006,0.126809,1.4161,0.129199,0,0
70,0.700,0.605164,0.000000,0.461484,0.643463,0.000000,0.581210,0.125702,2.3966,0.132488,0,0
71,0.710,0.611006,0.000000,0.461484,0.651357,0.000000,0.579260,0.124496,3.3866,0.137831,0,0
72,0.720,0.616900,0.000000,0.461484,0.659287,0.000000,0.577154,0.123192,4.3854,0.145058,0,0
73,0.730,0.622844,0.000000,0.461484,0.667244,0.000000,0.574892,0.121789,5.3926,0.153954,0,0
74,0.740,0.628834,0.000000,0.461484,0.675223,0.000000,0.572470,0.120290,6.4076,0.164292,0,0
75,0.750,0.634868,0.000000,0.461484,0.683214,0.000000,0.569889,0.118697,7.4301,0.175856,0,0
76,0.760,0.640942,0.000000,0.461484,0.691211,0.000000,0.567146,0.117011,8.4594,0.188454,0,0
77,0.770,0.647054,0.000000,0.461484,0.699206,0.000000,0.564242,0.115235,9.4949,0.201921,0,0
78,0.780,0.653199,0.000000,0.461484,0.707192,0.000000,0.561177,0.113375,10.5363,0.216118,0,0
79,0.790,0.659376,0.000000,0.461484,0.715160,0.000000,0.557951,0.111435,11.5829,0.230930,0,0
80,0.800,0.665580,0.000000,0.461484,0.723104,0.000000,0.554564,0.109420,12.6342,0.246263,0,0
81,0.810,0.671772,0.000000,0.457378,0.731015,0.000000,0.551017,0.110807,12.6561,0.247227,0,0
82,0.820,0.677909,0.000000,0.453234,0.738886,0.000000,0.547313,0.112112,12.6770,0.248142,0,0
83,0.830,0.683986,0.000000,0.449058,0.746710,0.000000,0.543453,0.113334,12.6969,0.249008,0,0
84,0.840,0.689999,0.000000,0.444850,0.754478,0.000000,0.539438,0.114475,12.7156,0.249822,0,0
85,0.850,0.695945,0.000000,0.440616,0.762186,0.000000,0.535272,0.115532,12.7333,0.250584,0,0
86,0.860,0.701820,0.000000,0.436358,0.769824,0.000000,0.530958,0.116506,12.7498,0.251292,0,0
87,0.870,0.707620,0.000000,0.432080,0.777386,0.000000,0.526498,0.117397,12.7651,0.251945,0,0
88,0.880,0.713339,0.000000,0.428622,0.784866,0.000000,0.521897,0.117543,12.7651,0.252013,0,0
89,0.890,0.718972,0.000000,0.424479,0.792256,0.000000,0.517159,0.118153,12.7651,0.252299,0,0
90,0.900,0.724542,0.000000,0.419689,0.799552,0.000000,0.512287,0.119167,12.7651,0.252777,0,0
91,0.910,0.730002,0.000000,0.415923,0.806745,0.000000,0.507287,0.119318,12.7651,0.252849,0,0
92,0.920,0.735402,0.000000,0.411227,0.813832,0.000000,0.502163,0.120086,12.7651,0.253214,0,0
93,0.930,0.740709,0.000000,0.407347,0.820806,0.000000,0.496921,0.120162,12.7651,0.253250,0,0
94,0.940,0.745923,0.000000,0.402999,0.827662,0.000000,0.491566,0.120521,12.7651,0.253422,0,0
95,0.950,0.751029,0.000000,0.398909,0.834395,0.000000,0.486105,0.120635,12.7651,0.253475,0,0
96,0.960,0.751538,0.000000,0.370843,0.841000,0.000000,0.480542,0.141553,12.7651,0.264116,0,0
97,0.970,0.755883,0.000000,0.366615,0.847473,0.000000,0.474885,0.141814,12.7651,0.264256,0,0
98,0.980,0.760241,0.000000,0.362551,0.853810,0.000000,0.469140,0.141832,12.7651,0.264266,0,0
99,0.990,0.764532,0.000000,0.358487,0.860007,0.000000,0.463313,0.141789,12.7650,0.264242,0,0
100,1.000,0.768725,0.000000,0.354371,0.866062,0.000000,0.457412,0.141746,12.7651,0.264220,0,0
101,1.010,0.772816,0.000000,0.350206,0.871970,0.000000,0.451444,0.141706,12.7651,0.264197,0,0
102,1.020,0.776804,0.000000,0.345998,0.877729,0.000000,0.445415,0.141667,12.7651,0.264177,0,0
103,1.030,0.780686,0.000000,0.341751,0.883337,0.000000,0.439333,0.141631,12.7651,0.264158,0,0
104,1.040,0.784462,0.000000,0.337471,0.888792,0.000000,0.433205,0.141597,12.7651,0.264139,0,0
105,1.050,0.788126,0.000000,0.333158,0.894092,0.000000,0.427039,0.141571,12.7651,0.264126,0,0
106,1.060,0.791682,0.000000,0.328823,0.899236,0.000000,0.420841,0.141546,12.7651,0.264112,0,0
107,1.070,0.795130,0.000000,0.324471,0.904224,0.000000,0.414621,0.141522,12.7651,0.264099,0,0
108,1.080,0.798466,0.000000,0.320108,0.909053,0.000000,0.408384,0.141500,12.7651,0.264087,0,0
109,1.090,0.801694,0.000000,0.315739,0.913725,0.000000,0.402139,0.141478,12.7651,0.264075,0,0
110,1.100,0.804811,0.000000,0.311368,0.918239,0.000000,0.395893,0.141458,12.7651,0.264065,0,0
111,1.110,0.807819,0.000000,0.307002,0.922596,0.000000,0.389654,0.141439,12.7651,0.264054,0,0
112,1.120,0.810717,0.000000,0.302644,0.926796,0.000000,0.383428,0.141422,12.7651,0.264045,0,0
113,1.130,0.813507,0.000000,0.298301,0.930840,0.000000,0.377223,0.141406,12.7651,0.264037,0,0
114,1.140,0.816189,0.000000,0.293977,0.934729,0.000000,0.371046,0.141391,12.7651,0.264028,0,0
115,1.150,0.818765,0.000000,0.289678,0.938466,0.000000,0.364905,0.141377,12.7651,0.264021,0,0
116,1.160,0.821236,0.000000,0.285407,0.942052,0.000000,0.358805,0.141364,12.7651,0.264014,0,0
117,1.170,0.823602,0.000000,0.281170,0.945488,0.000000,0.352755,0.141353,12.7651,0.264008,0,0
118,1.180,0.825867,0.000000,0.276972,0.948778,0.000000,0.346760,0.141341,12.7651,0.264002,0,0
119,1.190,0.828031,0.000000,0.272816,0.951923,0.000000,0.340826,0.141332,12.7651,0.263997,0,0
120,1.200,0.830096,0.000000,0.268708,0.954927,0.000000,0.334961,0.141323,12.7651,0.263992,0,0
121,1.210,0.832065,0.000000,0.264652,0.957793,0.000000,0.329170,0.141316,12.7651,0.263988,0,0
122,1.220,0.833939,0.000000,0.260652,0.960523,0.000000,0.323459,0.141308,12.7651,0.263984,0,0
123,1.230,0.835723,0.000000,0.256711,0.963120,0.000000,0.317834,0.141301,12.7651,0.263980,0,0
124,1.240,0.837416,0.000000,0.252834,0.965589,0.000000,0.312299,0.141295,12.7650,0.263976,0,0
125,1.250,0.839022,0.000000,0.249024,0.967932,0.000000,0.306860,0.141290,12.7651,0.263974,0,0
126,1.260,0.840543,0.000000,0.245285,0.970154,0.000000,0.301523,0.141286,12.7651,0.263972,0,0
127,1.270,0.841983,0.000000,0.241619,0.972257,0.000000,0.296290,0.141281,12.7651,0.263970,0,0
128,1.280,0.843342,0.000000,0.238031,0.974247,0.000000,0.291168,0.141278,12.7651,0.263968,0,0
129,1.290,0.844626,0.000000,0.234522,0.976125,0.000000,0.286160,0.141275,12.7651,0.263967,0,0
130,1.300,0.845835,0.000000,0.231096,0.977898,0.000000,0.281270,0.141272,12.7651,0.263965,0,0
131,1.310,0.846974,0.000000,0.227755,0.979567,0.000000,0.276502,0.141270,12.7651,0.263963,0,0
132,1.320,0.848045,0.000000,0.224502,0.981138,0.000000,0.271858,0.141267,12.7651,0.263962,0,0
133,1.330,0.849050,0.000000,0.221338,0.982615,0.000000,0.267343,0.141265,12.7651,0.263961,0,0
134,1.340,0.849992,0.000000,0.218266,0.984000,0.000000,0.262958,0.141264,12.7651,0.263960,0,0
135,1.350,0.850874,0.000000,0.215288,0.985299,0.000000,0.258707,0.141263,12.7651,0.263960,0,0
136,1.360,0.851696,0.000000,0.212401,0.986514,0.000000,0.254591,0.141266,12.7651,0.263961,0,0
137,1.370,0.852466,0.000000,0.209613,0.987650,0.000000,0.250612,0.141264,12.7650,0.263960,0,0
138,1.380,0.853185,0.000000,0.206924,0.988711,0.000000,0.246773,0.141264,12.7651,0.263960,0,0
139,1.390,0.853854,0.000000,0.204333,0.989700,0.000000,0.243074,0.141263,12.7651,0.263959,0,0
140,1.400,0.854476,0.000000,0.201841,0.990621,0.000000,0.239517,0.141262,12.7651,0.263959,0,0
141,1.410,0.855053,0.000000,0.199448,0.991477,0.000000,0.236103,0.141262,12.7650,0.263958,0,0
142,1.420,0.855589,0.000000,0.197157,0.992272,0.000000,0.232832,0.141261,12.7650,0.263958,0,0
143,1.430,0.856085,0.000000,0.194966,0.993008,0.000000,0.229704,0.141262,12.7651,0.263959,0,0
144,1.440,0.856544,0.000000,0.192875,0.993690,0.000000,0.226720,0.141261,12.7651,0.263959,0,0
145,1.450,0.856967,0.000000,0.190885,0.994321,0.000000,0.223879,0.141261,12.7651,0.263959,0,0
146,1.460,0.857357,0.000000,0.188994,0.994902,0.000000,0.221181,0.141261,12.7651,0.263958,0,0
147,1.470,0.857717,0.000000,0.187203,0.995438,0.000000,0.218625,0.141260,12.7651,0.263958,0,0
148,1.480,0.858046,0.000000,0.185511,0.995931,0.000000,0.216209,0.141261,12.7651,0.263958,0,0
149,1.490,0.858349,0.000000,0.183917,0.996383,0.000000,0.213934,0.141260,12.7651,0.263959,0,0
150,1.500,0.858625,0.000000,0.182419,0.996797,0.000000,0.211796,0.141260,12.7650,0.263957,0,0
151,1.510,0.858878,0.000000,0.181017,0.997176,0.000000,0.209794,0.141260,12.7651,0.263958,0,0
152,1.520,0.859107,0.000000,0.179708,0.997521,0.000000,0.207927,0.141261,12.7651,0.263958,0,0
153,1.530,0.859316,0.000000,0.178492,0.997834,0.000000,0.206191,0.141261,12.7651,0.263958,0,0
154,1.540,0.859505,0.000000,0.177367,0.998119,0.000000,0.204584,0.141261,12.7651,0.263958,0,0
155,1.550,0.859676,0.000000,0.176329,0.998376,0.000000,0.203103,0.141261,12.7651,0.263958,0,0
156,1.560,0.859829,0.000000,0.175377,0.998607,0.000000,0.201745,0.141261,12.7651,0.263958,0,0
157,1.570,0.859967,0.000000,0.174510,0.998815,0.000000,0.200507,0.141261,12.7651,0.263959,0,0
158,1.580,0.860090,0.000000,0.173722,0.999000,0.000000,0.199384,0.141261,12.7651,0.263958,0,0
159,1.590,0.860199,0.000000,0.173014,0.999164,0.000000,0.198372,0.141261,12.7651,0.263958,0,0
160,1.600,0.860295,0.000000,0.172380,0.999310,0.000000,0.197468,0.141260,12.7651,0.263958,0,0
161,1.610,0.860379,0.000000,0.171818,0.999437,0.000000,0.196666,0.141260,12.7651,0.263958,0,0
162,1.620,0.860452,0.000000,0.171325,0.999547,0.000000,0.195962,0.141260,12.7651,0.263958,0,0
163,1.630,0.860514,0.000000,0.170897,0.999642,0.000000,0.195351,0.141260,12.7650,0.263957,0,0
164,1.640,0.860568,0.000000,0.170530,0.999723,0.000000,0.194828,0.141261,12.7651,0.263958,0,0
165,1.650,0.860612,0.000000,0.170220,0.999791,0.000000,0.194386,0.141261,12.7651,0.263958,0,0
166,1.660,0.860649,0.000000,0.169964,0.999846,0.000000,0.194019,0.141260,12.7651,0.263958,0,0
167,1.670,0.860678,0.000000,0.169756,0.999891,0.000000,0.193722,0.141261,12.7651,0.263959,0,0
168,1.680,0.860702,0.000000,0.169592,0.999927,0.000000,0.193488,0.141261,12.7651,0.263959,0,0
169,1.690,0.860719,0.000000,0.169467,0.999953,0.000000,0.193310,0.141261,12.7651,0.263958,0,0
170,1.700,0.860733,0.000000,0.169376,0.999973,0.000000,0.193181,0.141260,12.7651,0.263958,0,0
171,1.710,0.860741,0.000000,0.169315,0.999986,0.000000,0.193094,0.141261,12.7651,0.263958,0,0
172,1.720,0.860747,0.000000,0.169277,0.999994,0.000000,0.193040,0.141260,12.7651,0.263958,0,0
173,1.730,0.860749,0.000000,0.169258,0.999998,0.000000,0.193012,0.141261,12.7651,0.263959,0,0
174,1.740,0.860750,0.000000,0.169250,1.000000,0.000000,0.193001,0.141261,12.7651,0.263958,0,0
175,1.750,0.860750,0.000000,0.169249,1.000000,0.000000,0.193000,0.141261,12.7651,0.263958,0,0
176,1.760,0.860751,0.000000,0.169201,1.000000,0.000000,0.192952,0.141260,12.7651,0.263958,0,0
177,1.770,0.860750,0.000000,0.168884,1.000000,0.000000,0.192635,0.141261,12.7651,0.263958,0,0
178,1.780,0.860748,0.000000,0.168079,1.000000,0.000000,0.191830,0.141263,12.7651,0.263959,0,0
179,1.790,0.860743,0.000000,0.166615,1.000000,0.000000,0.190369,0.141269,12.7651,0.263963,0,0
180,1.800,0.860729,0.000000,0.164370,1.000000,0.000000,0.188131,0.141283,12.7651,0.263970,0,0
181,1.810,0.860701,0.000000,0.161265,1.000000,0.000000,0.185037,0.141312,12.7651,0.263987,0,0
182,1.820,0.860653,0.000000,0.157260,1.000000,0.000000,0.181051,0.141363,12.7651,0.264013,0,0
183,1.830,0.860578,0.000000,0.152352,1.000000,0.000000,0.176169,0.141441,12.7651,0.264055,0,0
184,1.840,0.860471,0.000000,0.146571,1.000000,0.000000,0.170423,0.141553,12.7651,0.264115,0,0
185,1.850,0.860328,0.000000,0.139979,1.000000,0.000000,0.163869,0.141700,12.7651,0.264195,0,0
186,1.860,0.860153,0.000000,0.132662,1.000000,0.000000,0.156591,0.141880,12.7651,0.264292,0,0
187,1.870,0.859955,0.000000,0.124730,1.000000,0.000000,0.148691,0.142080,12.7651,0.264400,0,0
188,1.880,0.859744,0.000000,0.116305,1.000000,0.000000,0.140291,0.142292,12.7651,0.264515,0,0
189,1.890,0.859531,0.000000,0.107524,1.000000,0.000000,0.131524,0.142504,12.7651,0.264628,0,0
190,1.900,0.859325,0.000000,0.098528,1.000000,0.000000,0.122533,0.142708,12.7651,0.264739,0,0
191,1.910,0.859131,0.000000,0.089464,1.000000,0.000000,0.113467,0.142899,12.7651,0.264843,0,0
192,1.920,0.858831,0.000000,0.080507,1.000000,0.000000,0.104476,0.143189,12.7651,0.265000,0,0
193,1.930,0.858544,0.000000,0.071792,1.000000,0.000000,0.095709,0.143463,12.7651,0.265149,0,0
194,1.940,0.858278,0.000000,0.063458,1.000000,0.000000,0.087309,0.143715,12.7651,0.265286,0,0
195,1.950,0.858039,0.000000,0.055634,1.000000,0.000000,0.079409,0.143938,12.7651,0.265407,0,0
196,1.960,0.857831,0.000000,0.048436,1.000000,0.000000,0.072131,0.144130,12.7651,0.265511,0,0
197,1.970,0.857660,0.000000,0.041959,1.000000,0.000000,0.065577,0.144287,12.7651,0.265597,0,0
198,1.980,0.857524,0.000000,0.036282,1.000000,0.000000,0.059831,0.144409,12.7651,0.265663,0,0
199,1.990,0.857424,0.000000,0.031457,1.000000,0.000000,0.054949,0.144498,12.7651,0.265712,0,0
200,2.000,0.857356,0.000000,0.027514,1.000000,0.000000,0.050963,0.144559,12.7651,0.265746,0,0
201,2.010,0.857314,0.000000,0.024449,1.000000,0.000000,0.047869,0.144596,12.7651,0.265765,0,0
202,2.020,0.857291,0.000000,0.022226,1.000000,0.000000,0.045631,0.144615,12.7651,0.265777,0,0
203,2.030,0.857281,0.000000,0.020772,1.000000,0.000000,0.044170,0.144624,12.7651,0.265782,0,0
204,2.040,0.857278,0.000000,0.019970,1.000000,0.000000,0.043365,0.144627,12.7651,0.265782,0,0
205,2.050,0.857278,0.000000,0.019653,1.000000,0.000000,0.043048,0.144627,12.7651,0.265782,0,0
206,2.060,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,0,0
207,2.070,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
208,2.080,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
209,2.090,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
210,2.100,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
211,2.110,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
212,2.120,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
213,2.130,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
214,2.140,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
215,2.150,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
216,2.160,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
217,2.170,0.857278,0.000000,0.019605,1.000000,0.000000,0.043000,0.144627,12.7651,0.265782,1,1
